String	Entity	Performance	Usability	Security	Others	Sentiment
"I've fixed this issue (and many others) in ,code.google.com/p/quick-json/issues/detail?id=11,  I hope the author will give take the time to fix it in the official release."	code.google.com/p/quick-json/issues/detailid=11	0	0	0	1	o
"Of listed features, nothing is unique compared to other options -- and claim of high-performance is not supported by anything; unlike for more mature libraries (Gson, Jackson, Genson, Boon) which are included in benchmarks like ,github.com/eishay/jvm-serializers,, ,github.com/novoj/JavaJsonPerformanceTest, or ,developer.com/lang/jscript , -- I have not seen this library included in tests, or mentions of it being widely used."	high-performance	1	1	0	0	o
"This project appears to be dead, and appears to be no longer hosted in the central Maven repository."	repository	0	0	0	1	o
"What is the unit "","",""? Not inches? Is it seconds? Minutes?"	What	0	0	0	1	o
To PeterMortensen it means seconds. Since it seems unclear I'll change it. Thanks for the review.	it	0	0	0	0	n
"I know Nashorn is deprecated, but I liked this answer because I didn't want any dependencies; however, I had to re-work the example a bit: ,ScriptEngine engine = new ScriptEngineManager().getEngineByName(""JavaScript""); 		engine.eval(""var fun = function(raw) { return JSON.parse(raw); };""); 		Map<String, Object> json = (Map<String, Object>) ((Invocable) engine).invokeFunction(""fun"", jsonString);"	Nashorn	0	1	0	0	o
"Since I replied, I started using ,Jackson, and I think it's one of the best libraries out there for JSON de-serialization."	Jackson	0	0	0	1	o
"Why do they re-use JSONP to mean something different than ,JSON with Padding,?..."	JSONP	0	0	0	1	o
"The ,JSONArray, type is not part of the J2SE JDK API and you don't say which API or third-party library provides this type."	JSONArray	0	0	0	1	o
"Or does brainmurphy1 mean ,JSONArray, in Android?"	brainmurphy1	0	0	0	1	o
"For complete knowledge on Gson refer below links.  ,github.com/google/gson/blob/master/UserGuide.md"	Gson	0	0	0	1	o
I think he is using org.json.simple	org.json.simple	0	0	0	0	o
"in the last line supposed to ne String product = (String) obj.get(""productId"");"	(String)	0	0	0	1	o
"Please explain your answer as code-only answers help others far less than well documented code. See ,""give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime"",."	code-only	0	0	0	1	o
You are pointing to version 1 of Jackson library. Strongly suggest to use current version of Jackson library.	Jackson	0	1	0	0	o
This is android only	This	0	0	0	1	o
"It's not just android:  ,docs.oracle.com/javaee/7/api/javax/json/JsonObject.html"	android	0	0	0	1	o
To DermotCanniffe it is just Android.	Android	0	0	0	1	o
Most likely your microphone is muted.	muted	0	0	0	1	o
Here result object is SpeechResult class object	SpeechResult	0	0	0	1	o
And what would be the correct JSON representation of a single int?	int	0	0	0	1	o
"It's not a workaround. According to the spec, JSON text needs to be a serialized object or array. The easiest way to have Jackson output an object is by returning a map, the easiest way to have it output an array is by returning a list."	Jackson	0	0	0	0	o
"This is called pagination ,stackoverflow.com/questions/16661662 "	stackoverflow.com/questions/16661662	0	0	0	1	o
Can you share the request?	request	0	0	0	1	o
"Have you tried setting the Commission rate when sending the request? Seems like there is a way to set that in the schema:  <xs:element name=""Commission"" minOccurs=""0"">"	request	0	0	0	1	o
"FWIW the header should be capitalised; as in ,Authorization,."	Authorization	0	0	0	1	o
Your sentimentData is not json. It might be regular html returned from API side. Better to check contents of sentimentData.	sentimentData	0	0	0	1	o
"so it seems to be outputting the actual web page in HTML not the JSON object, where am I going wrong? Or is the problem on NYT's end?"	HTML	0	0	0	1	o
"Looks like correct url should be ,https://api.nytimes.com/svc/search/v2/articlesearch.json,. Your url is a description page."	url	0	0	0	1	o
"just to be clear ,cycle-id,  value is id of the ,test set, where this test instance is going to be. and don't forget the ,subtype-id"	cycle-id	0	0	0	1	o
So where are you using getTime()? And what would then be null? And if there is a catch... Should you neglect it? Or what? Inform the user maybe? And is it clever then to continue as if there had been no catch?	null	0	0	0	1	o
"ok, i will check now."	now	0	1	0	0	o
"Just use ""multiDexEnabled  = true""  or Instead of using whole library use selected module which is required in your app."	multiDexEnabled	0	1	0	0	o
"the problem is that the multiDex makes my app with more errors, that I cant fix :("	multiDex	0	0	0	1	o
I use the Android Emulator build in Android Studio 3 - API 27	Android	0	0	0	0	o
What's the URL?	URL	0	0	0	1	o
"I don't think the problem is in the code you are providing. I would go back to the synchronous call for now, just to simplify the code and isolate the problem; in any case, 1 request per second is a very low rate and different requests get processed on different threads anyway. Try benchmarking the response time of the request, just to be sure the problem isn't there. If you are still stuck, try posting a minimal functioning example"	problem	0	0	0	1	o
"Thanks for this hint. The API calls in deed take a very long time - and the run time also seems to increase with the up-time of the Spring service: right after start-up the response time is 1-2 sec, but after a while it climbs to 10+ sec. Between the Spring service and the API we have a forward proxy in place - my guess is now that this might be the cause of the issue..."	Spring	0	0	0	1	n
"as said by To Pedro , i don't think problem comes from the code since from your local machine it works fine. Maybe you have a proxy, or something on the machine where you deployed the app. I suggest a test using cURL from both you local machine and your production instance just to be sure this is not coming from the code, or any jvm parameters."	cURL	0	1	0	0	o
"This is a long shot, but is there any chance you are using spring hateoas on the API side? Cause I had a similar problem a few months ago only to find out there was a memory leak bug in the version of spring hateoas I was using"	hateoas	0	1	0	0	o
"Well, PopularTrack doesn't match the structure of your JSON object at all. The JSON object has a property named toptracks, which is an object with a property named track, which is an array of objects having a name property. PopularTrack doesn't match that at all. It just has a name. So it could be used to map a JSON looking like ,{ ""name"": ""foo"" },."	toptracks	0	1	0	1	o
"Can use ,jsonschema2pojo.org, to generate propper object structure"	jsonschema2pojo.org	0	1	0	0	o
The JSON has a toptracks property. So you need that in your top-level class. Its value is an object in the JSON. So you create another class to model this object. The toptracks JSON object has an array named track. So you add a track property to this second class. The array contains objects. So you create a third class to model this third kind of JSON object.	track	0	0	0	1	o
"Please see edited code using ,jsonschema2pojo.org,. My problem now is that it is not outputting 'Best I Ever Had'. Do you know where I am going wrong?"	jsonschema2pojo.org	0	0	0	1	o
"First: Why do you want to save the image? Second: I think you need to define where you want to save it by providing a callback to ,takePicture()"	callback	0	0	0	1	o
"You HAVE to define it. Basically somewhere in the takePicture method, there is a piece of code which check that you've provided the callback. If it's the case ,onPictureTaken, is called otherwise nothing happen. And remember that this call is asynchronous. It means that your ,onTap, method will maybe have finished to be executed when ,onPictureTaken, will be called."	it	0	0	0	1	o
