String	Entity	Performance	Usability	Security	Others	Sentiment
"I'll edit my answer to add this information in. However, looks like they recently moved away from OAuth, which needed extra validation variables. Now all you will need is your API Key. When you make a rest call, make sure you include in the request header: ""Authorization: Bearer <YOUR API KEY>""."	Bearer	0	0	0	1	o
"I'll edit my answer to add this information in. However, looks like they recently moved away from OAuth, which needed extra validation variables. Now all you will need is your API Key. When you make a rest call, make sure you include in the request header: ""Authorization: Bearer <YOUR API KEY>""."	API	0	0	0	1	o
"I am using Spoon Square, and data structures are CtElement, and sub classes."	Spoon	0	0	0	0	o
"I am using Spoon Square, and data structures are CtElement, and sub classes."	Square	0	0	0	0	o
"You can use an inf loop before creating ,jsonObjectRequest , and wait for valid URL. Something like this ,while(url != null){;}, (btw it is not a good solution at all.)"	inf	0	1	0	0	o
"You can use an inf loop before creating ,jsonObjectRequest , and wait for valid URL. Something like this ,while(url != null){;}, (btw it is not a good solution at all.)"	jsonObjectRequest	0	1	0	0	o
thank you so much .. I found the error. I instantiated the SqliteDBclass without setting the contentview first which led to nullexception error in the context.	error	0	0	0	1	o
thank you so much .. I found the error. I instantiated the SqliteDBclass without setting the contentview first which led to nullexception error in the context.	SqliteDBclass	0	0	0	1	o
Terrible idea. A controller is a singleton - two requests at the same time will cause catastrophic failure.	idea	0	0	0	1	n
Terrible idea. A controller is a singleton - two requests at the same time will cause catastrophic failure.	A	0	0	0	1	n
"Server S is a completely different app on a different server, and is not under any of my control."	Server	0	0	0	0	o
"Server S is a completely different app on a different server, and is not under any of my control."	S	0	0	0	0	o
That cloud work. Thank you will give it a try	cloud	0	0	0	0	p
That cloud work. Thank you will give it a try	work	0	0	0	0	n
what is your url and param?	url	0	0	0	1	o
what is your url and param?	param	0	0	0	1	o
"I suspect that you are using wrong REST endpoint URI. Seems to be a missing identifier before ,token"	REST	0	0	0	0	o
"I suspect that you are using wrong REST endpoint URI. Seems to be a missing identifier before ,token"	endpoint	0	0	0	0	o
"I suspect that you are using wrong REST endpoint URI. Seems to be a missing identifier before ,token"	URI	0	0	0	0	o
"Yes, originally i removed the To RequestMApping line and just had it as such  for testing purposes:   To PreAuthorize(""hasRole('test')"")     List<User> findAll(Sort var1);"	RequestMApping	0	1	0	1	o
"Yes, originally i removed the To RequestMApping line and just had it as such  for testing purposes:   To PreAuthorize(""hasRole('test')"")     List<User> findAll(Sort var1);"	To	0	1	0	1	o
"Try ,objectMapper.writeValueAsString, instead of ,writeValueAsBytes, in your mockMvc.perform method."	objectMapper.writeValueAsString	0	0	0	1	o
"Try ,objectMapper.writeValueAsString, instead of ,writeValueAsBytes, in your mockMvc.perform method."	writeValueAsBytes	0	0	0	1	o
"an int never will be null, if you cast a Integer to int and the Integer is null it throw an Null Pointer Exception in you method call :)"	Integer	0	0	0	1	o
"an int never will be null, if you cast a Integer to int and the Integer is null it throw an Null Pointer Exception in you method call :)"	Null	0	0	0	1	o
"an int never will be null, if you cast a Integer to int and the Integer is null it throw an Null Pointer Exception in you method call :)"	Exception	0	0	0	1	o
"an int never will be null, if you cast a Integer to int and the Integer is null it throw an Null Pointer Exception in you method call :)"	)	0	0	0	1	o
"here's the thing - I don't have the path/menuId/itemName url. The items are displayed once the url/menuId is loaded. I need to be able to both add new items to the list and remove the existing ones using the PATCH method. It is a food ordering rest api - i've got orders and menus, but i'll implement the PATCH easily for orders once I figure out how to do so in menus."	PATCH	0	1	0	0	o
"here's the thing - I don't have the path/menuId/itemName url. The items are displayed once the url/menuId is loaded. I need to be able to both add new items to the list and remove the existing ones using the PATCH method. It is a food ordering rest api - i've got orders and menus, but i'll implement the PATCH easily for orders once I figure out how to do so in menus."	method	0	1	0	0	o
"There's always a default string.xml, you can access and modify it using getResources().getString(int id)"	getResources().getString(int	0	1	0	0	o
"There's always a default string.xml, you can access and modify it using getResources().getString(int id)"	id)	0	1	0	0	o
"you can try this ,baeldung.com/java-http-request, or ,baeldung.com/httpclient-timeout"	baeldung.com/java-http-request	0	0	0	0	o
"you can try this ,baeldung.com/java-http-request, or ,baeldung.com/httpclient-timeout"	baeldung.com/httpclient-timeout	0	0	0	0	o
"Welcome to StackOverflow, please post your code calling API methods"	API	0	0	0	0	o
"Welcome to StackOverflow, please post your code calling API methods"	methods	0	0	0	1	o
"why you taking two object i.e ,JO, and ,jsonObject , ?"	JO	0	0	0	1	o
"why you taking two object i.e ,JO, and ,jsonObject , ?"	jsonObject	0	0	0	1	o
"getting: POST BODY: {""vlan"":2788,""computeNodeGroups"":[],""name"":""jpqbd"",""virtualNetworkGroups"":[],""colocationPorts"":[]} >>>>>>>>>>>>>>>>>>>>>>>>>com.qa.tests.NetworksTest$$Lambda$41/370475881To 59221b97 . But nothing been posted on the UI"	{vlan2788computeNodeGroups[]namejpqbdvirtualNetworkGroups[]colocationPorts[]}	0	0	0	1	o
"getting: POST BODY: {""vlan"":2788,""computeNodeGroups"":[],""name"":""jpqbd"",""virtualNetworkGroups"":[],""colocationPorts"":[]} >>>>>>>>>>>>>>>>>>>>>>>>>com.qa.tests.NetworksTest$$Lambda$41/370475881To 59221b97 . But nothing been posted on the UI"	>>>>>>>>>>>>>>>>>>>>>>>>>com.qa.tests.NetworksTest$$Lambda$41/370475881To	0	0	0	1	o
"getting: POST BODY: {""vlan"":2788,""computeNodeGroups"":[],""name"":""jpqbd"",""virtualNetworkGroups"":[],""colocationPorts"":[]} >>>>>>>>>>>>>>>>>>>>>>>>>com.qa.tests.NetworksTest$$Lambda$41/370475881To 59221b97 . But nothing been posted on the UI"	UI	0	0	0	1	o
"for the import package i have this error ""Note: This element neither has attached source nor attached Javadoc and hence no Javadoc could be found. """	Note	0	0	0	0	o
"for the import package i have this error ""Note: This element neither has attached source nor attached Javadoc and hence no Javadoc could be found. """	This	0	0	0	1	o
"That can't be correct.  ,StringBuffer, won't clear itself just because an implied scope ends, and ,String,s are immutable and won't ,ever, clear themselves.  Are you sure you've not just declared your ,String, in the ,scope, of the ,while, block and just can't access it from outside?  If that's the case, just close the while block and ,then, to ,response.toString(),."	ends	0	1	0	1	o
"That can't be correct.  ,StringBuffer, won't clear itself just because an implied scope ends, and ,String,s are immutable and won't ,ever, clear themselves.  Are you sure you've not just declared your ,String, in the ,scope, of the ,while, block and just can't access it from outside?  If that's the case, just close the while block and ,then, to ,response.toString(),."	won't	0	1	0	1	o
Hi Swayam. Thanks for the reply. I think setDefaultTimeout(-1) means infinite.	setDefaultTimeout(-1)	0	0	0	0	p
Hi Swayam. Thanks for the reply. I think setDefaultTimeout(-1) means infinite.	infinite	0	0	0	1	p
"You are reusing the connection. Once you use a connection it is gone (you should also close the connection once you have read from it). So, create a new connection for the POST request as you did for the GET request. ,URL myUrl2ndConnection = new URL(postURL); HttpsURLConnection secondConnection = (HttpsURLConnection) myUrl2ndConnection.openConnection();, and so on..."	request	0	1	0	0	o
"You are reusing the connection. Once you use a connection it is gone (you should also close the connection once you have read from it). So, create a new connection for the POST request as you did for the GET request. ,URL myUrl2ndConnection = new URL(postURL); HttpsURLConnection secondConnection = (HttpsURLConnection) myUrl2ndConnection.openConnection();, and so on..."	URL	0	1	0	0	o
"Do you receive an error message? What do you mean with saying ""it breaks""?"	it	0	0	0	1	o
"Do you receive an error message? What do you mean with saying ""it breaks""?"	breaks	0	0	0	1	o
"sorry, I wasn't clear. The request now returns a 403 error ""Server returned HTTP response code: 403 for URL: ,graphql.anilist.co,"". wikipedia says that usually means the request is valid but forbidden for some reason.  To troubleshoot that, I've messed with the query to make sure it isn't valid (same error), and I didn't put any authentication into ,Altair, or ,anilist.co/graphiql"	error)	0	1	0	1	o
